id,category,words
122430,IZONE,"['社群', '更新', '珉周', '作者', '靜然', '看板', '標題', '社群', '更新', '珉', '周時間', '更新', '陽光', '明媚', '的', '今天', '說', '能', '在', '見', '到', '再', '稍等一下', '珉周', '發信', '站', '批', '踢踢', '實業坊', '來', '自', '文章', '網址', '推推', '玟', '周', '推', '這有點', '像', '有', '一集', '叡', '娜', '在', '嘗試', '拍', '男友', '視角', '那次', '拍', '的', '記得', '叡', '娜', '在', '右下角', '那個', '樓梯', '被', '陽光', '一直', '刺眼', '超', '好笑', '推推', '推推', '珉周', '推', '真是', '好長', '啊', '推', '這應', '該', '是', '彩演', '拍', '的', '推', '支援', '攝影', '師圖', '推終', '於', '是', '沒', '有', '笑場', '的', '美照', '了', '推玟', '周', '美美', '推']"
122431,IZONE,"['我', '的', '小電視', '宥', '真', '作者', '醬', '推', '看板', '標題', '我', '的', '小電視', '宥', '真', '時間', '我', '的', '小電視', '宥', '真', '日期', '開始', '時間', '臺', '灣時間', '直播', '網址', '韓飯', '台', '好言', '發信', '站', '批', '踢踢', '實業坊', '來', '自', '文章', '網址', '編輯', '推']"
122432,IZONE,"['社群', '更新', '海允', '作者', '雅看', '板', '標題', '社群', '更新', '海允', '時間', '在', '登場', '的', '果汁', '滿滿用', '清新', '感翻轉', '了', '翻譯', '雅官', '咖韓日', '微博']"
122433,IZONE,"['社群', '更新', '宥', '真', '作者', '靜然', '看板', '標題', '社群', '更新', '宥', '真', '時間', '更新', '今天', '也', '向', '傳達', '幸福', '快樂', '趣味', '心動', '愛心', '傳達', '所有', '美好', '感情', '的', '我們', '小女', '兒', '汪狗', '愛心', '驚嘆號', '不要', '錯過', '來', '自', '狗狗', '的', '飛', '請', '收好', '這週', '的', '結尾', '也', '和', '一起', '愛心', '環繞', '心星']"
122434,IZONE,"['社群', '更新', '施賢怡', '人', '作者', '雅看', '板', '標題', '社群', '更新', '施賢怡', '人', '時間', '團體', '嘰哩', '呱', '啦', '咣', '噹', '生日', '謝謝', '大家', '今天', '的', '收看', '姊姊', '愛你們', '哦', '正式', '防礙', '睡眠', '直播', '期待', '啊', '怡', '人怡', '人', '姊姊', '祝', '你', '們', '生日', '快樂', '還有', '謝謝', '你', '們', '出生', '影片', '一則', '翻譯', '雅官', '咖成員', '微博']"
122435,IZONE,"['社群', '更新', '海允', '作者', '雅看', '板', '標題', '社群', '更新', '海允', '時間', '鼓膜', '來', '了', '哈', '囉', '好久', '不見', '我', '今天', '在', '日本', '進行', '表演', '了', '呵呵', '呵呵', '因為', '表演', '了', '精彩', '的', '舞台', '與', '粉絲們', '見面', '所以', '既', '歡樂', '又', '有趣', '呵呵', '呵呵', '以', '後', '也', '想', '這樣', '經常見', '面嘎', '呵呵', '呵呵', '呵呵', '但是', '大家', '知道', '那個', '嗎', '各位', '我們', '見面', '的', '日子', '真的', '剩', '沒', '多久', '了', '就', '像', '大家', '期盼', '的', '我們', '會', '更', '認真地', '準備', '好', '想', '快點', '見面', '我', '愛你們', '照片', '是', '在', '日本', '採訪', '中', '和', '拍', '的', '呵呵', '呵呵', '呵', '可愛吧', '掰掰', '翻譯', '雅官', '咖韓日', '微博']"
122436,IZONE,"['影音', '作者', '看板', '標題', '影音', '天空', '之上', '練習室', '時間', '天空', '之上']"
122437,IZONE,"['影音', '留學', '少女', '惠里', '作者', '辛苦', '了', '看板', '標題', '影音', '留學', '少女', '惠里', '時間', '留學', '少女', '惠里', '的', '留學', '準備', '中惠里']"
122438,IZONE,"['公告', '多人', '水桶', '及', '此次', '問題', '結案', '作者', '娜恩飯', '的', '意', '看板', '標題', '公告', '多人', '水桶', '及', '此次', '問題', '結案', '時間', '引述', '跟', '著', '主人', '趴', '趴', '走', '之銘言', '因為', '個', '人', '因素', '要', '上班', '比較', '忙', '沒', '辦法', '及', '時開', '讓', '換票區', '因為', '個', '人', '因素', '要', '上班', '比較', '忙', '沒', '辦法', '及', '時開', '讓', '換票區', '上班', '是', '個', '人', '的', '私事', '板務', '是', '眾人', '的', '公事', '公事', '沒處理', '好', '拿', '私事', '當', '藉口', '售票', '日', '也', '是', '前一天', '才', '公', '佈', '膩在', '板', '上', '最', '需要', '的', '時候', '板主', '不', '在', '沒先', '做好', '準備', '也', '沒', '職務', '代理人', '等', '造成', '一片', '混亂', '後', '再', '懲處', '網友', '違規', '受罰', '本應', '合理', '但', '追根究底', '板友們', '之所以', '違規', '最', '主要', '的', '原因', '不', '正是', '因為', '板主們', '的', '疏忽', '及失', '職板', '主們', '是不是', '也', '應', '考慮', '自我', '處分', '一下', '引述', '跟', '著', '主人', '趴', '趴', '走', '之銘言', '板工', '或者', '是', '我', '都', '是', '自願', '出來', '幫忙', '在', '非洲', '每', '六十', '秒', '都', '有', '一分', '鐘過', '去', '這', '不是', '廢話', '那個', '板', '不是', '別說', '板主有', '那', '一位', '板友', '的', '發', '言及', '貼文', '不', '也', '出', '於', '自願', '這有', '什麼', '特別', '的', '引述', '跟', '著', '主人', '趴', '趴', '走', '之銘言', '出來', '做事', '還被', '如此', '對待', '消磨', '熱情', '板主', '呀', '您', '怎麼', '這麼', '可愛出', '來', '做事', '不本', '就是', '做得好', '不', '一定', '有', '掌聲', '做', '不好', '一定', '會', '被', '批評', '這次', '事件', '不', '也', '正是', '因為', '事情', '沒', '做好', '後', '續', '處置', '也', '不', '公事', '前', '沒', '準備', '事發', '不在場', '事後再', '追究', '權力', '和', '義務有', '對', '等', '這次', '的', '搶票', '事件', '中板', '主', '又', '具體', '地展現', '了', '那些', '熱情', '做', '了', '那些', '事說', '這些', '自己', '都', '不心', '虛事後懲', '處板', '友時', '也', '不覺', '得', '自己', '寬', '以待', '己', '嚴以律', '人', '老實', '說', '板友們', '似乎', '只', '看到', '板主們', '充分', '地', '使用', '自身', '擁有', '的', '權力', '卻', '似乎', '沒見', '到', '板主們', '完善', '地為', '大眾', '盡', '好', '應', '盡', '的', '義務', '更別', '說', '貼', '心二字', '引述', '跟', '著', '主人', '趴', '趴', '走', '之銘言', '太多人', '在', '吵', '沒', '讓', '換票區', '原來', '在', '板主', '的', '心中', '板友們', '的', '需求', '和', '要求', '叫做', '吵', '還嫌', '太多', '人板', '主人家', '會無緣', '無', '故酸', '您', '想一想', '事情', '的', '來', '龍', '去', '脈', '原因', '不', '一直', '都', '是', '自己', '最初', '自己', '選擇', '不開', '讓', '換票區', '又', '禁止', '討論', '不', '才', '出現', '違規後來', '板友們', '提出', '建議', '或', '稍微', '抱怨', '一下', '就', '被', '水桶', '不才', '開始', '出', '現酸言', '之後板', '主', '又', '引用', '不', '存在', '的', '板規', '被', '抓', '包後才', '又', '換個', '理由', '換條板', '規解', '釋還', '非常', '牽強', '超乎', '一般', '人常識', '這', '不是', '先', '射箭', '再畫', '把', '先', '水桶', '再', '找', '板規', '不但', '沒向', '對方', '道歉', '還繼續', '桶', '人還', '擴大至', '提出', '異議', '的', '板友', '桶', '人', '的', '真正', '原因', '不', '就', '只是', '因為', '部分', '板友', '的', '意見', '讓', '板主', '自己', '心裡', '不', '舒服', '為', '什麼', '要', '自己', '騙', '自己', '騙得', '了', '自己', '騙', '不了', '別人', '不是', '引述', '跟', '著', '主人', '趴', '趴', '走', '之銘言', '沒有', '強制', '板方', '一定', '要開', '這些', '文為', '什麼', '在', '別板', '最', '基本', '的', '要求', '在', '本板', '卻', '成', '了', '過分', '的', '奢求', '再者', '閒聊文', '就算', '板主不開', '也', '會', '有人', '開反觀', '讓', '換票', '文', '如果', '板主不開', '不是', '沒人', '可', '開板', '主們', '是不是', '不太', '清楚', '事情', '的', '輕重', '緩急', '也', '不', '清楚', '自己', '扮演', '的', '角色', '更', '沒', '思考', '過', '自己', '存在', '的', '意義', '如果', '不能', '靈活', '地', '應變', '只', '一昧', '地', '墨守成', '規', '如果', '不能', '客觀', '地', '接受', '批評', '及', '建議', '只', '一再', '地辯解', '如果', '沒有', '無私', '奉獻', '的', '心意', '只有', '對', '權力', '的', '慾', '望', '甚至', '因失誤', '被', '發現', '被', '指出', '了', '令', '自己', '難堪', '不', '舒服', '就', '恣意', '水桶', '板友', '看', '在', '大家', '眼裡', '當板', '主還', '是', '件', '很', '光榮', '的', '事', '自以', '為當', '上官', '行使', '權力', '人人', '就會', '自動', '尊敬', '你', '權力', '在', '你', '手裡', '但', '評價', '在', '各', '人心', '裡桶', '人', '之', '後', '這些', '聲音', '看', '不見', '聽', '不到', '但', '不會', '消失', '也', '沒', '有', '強制', '一定', '要', '當板主', '不是', '引述', '柳', '麵', '包', '的', '壽司', '之銘言', '我們', '一直', '都', '有', '開設', '讓', '換票區', '的', '打算', '實際', '上', '不', '就是', '沒', '做事', '發後才', '亡羊', '補牢', '小板', '主', '的', '說', '法', '也', '和', '板主', '的', '主張', '不', '一致', '不是', '沒辦', '法及', '時開', '明明', '是', '前一晚', '就', '已', '討論', '但', '沒', '結果', '不了了之', '才', '造成', '當天', '的', '一片', '混亂', '板主', '又', '失聯', '聯絡', '不', '上', '直到', '小板', '主臨', '時', '急忙', '加開', '混亂', '不', '才', '止息', '謝謝', '對', '的', '事', '還是', '要', '有人', '做', '問題', '出', '在', '哪個', '環節', '誰', '該負', '最大', '的', '責任', '開個', '表單', '又', '有', '多', '難', '需要', '討論', '到', '二點', '還沒共識', '不', '知道', '就算', '了', '明知', '卻', '不', '做板', '主們', '的', '心態', '是', '什麼', '如果', '不想', '為板', '友們', '多', '盡份心', '如果', '不想', '為板', '友們', '多', '做', '點事', '如果', '不想', '為板', '友們', '多', '擔點', '責任', '如果', '只想', '享受', '權力', '不想', '承擔', '責任', '可以', '直說', '替板', '友們', '服務', '被', '動地', '不甘', '不願', '拖拖拉拉', '還稱', '沒', '強制', '規定', '給板', '友們', '開', '鍘', '卻', '自動', '自發果', '斷', '快速', '不符', '板規', '仍', '恣意', '引用', '為', '什麼', '要', '讓', '人', '有', '如此', '不', '舒服', '的', '感受', '只許', '州官放火', '不准', '百姓', '點燈', '板主', '不', '舒服', '桶', '人', '水桶', '板友', '不', '舒服', '被', '進', '水桶', '這次', '的', '事件', '大家', '都', '是', '第一次', '板主們', '要', '板友們', '體諒', '自己', '的', '個', '人', '因素', '疏忽', '及', '經驗', '不足', '板主們', '怎麼', '不', '也', '體諒', '板友們', '的', '個', '人', '因素', '疏忽', '及', '經驗', '不足', '彼此', '各', '退一步', '不', '就', '好', '了', '疑似', '發言', '不當', '的', '先', '警告', '提醒', '一下', '不', '就', '好', '了', '處分', '之前', '不先', '確認', '一下', '對方', '的', '想法', '不', '考慮', '人家', '完整', '的', '意思', '也', '不', '反省', '自己', '不足', '的', '地方', '只', '因', '其中', '一句', '話', '或', '一些', '詞語', '不', '中', '聽', '讓', '自己', '不', '舒服', '就', '片面', '主觀', '地', '認定', '惡意', '直進', '水桶', '反觀', '如果', '以', '更謙卑', '的', '態度', '或', '更', '幽默', '的', '方式', '應對', '不會', '更好', '如果', '讓', '原本', '對', '你', '有意', '見', '的', '人', '變成', '最', '支持', '你', '的', '朋友', '不是', '更好', '當板', '主們', '的', '為', '什麼', '要', '把', '板友', '越', '推越', '遠', '甚至', '還有', '要', '板友', '去', '別板', '的', '應該', '先開', '出來', '不是', '大家', '一直', '停頓', '在', '那邊', '不能', '換也', '不能', '讓然', '後', '全世界', '等', '你', '搶票', '就', '這麼', '沒', '辦法', '變通', '嗎', '不', '懂', '不開', '又', '在', '那', '該', '開', '了', '又', '說', '無法', '遵循', '問題', '一堆', '不會', '繼續', '潛水', '嗎', '和', '的', '發言', '在', '一般', '人', '眼中', '不', '就', '只是', '小', '抱怨', '在', '板主', '的', '眼中', '卻', '那麼', '刺耳', '惡意', '需進', '水桶', '如果', '這些', '板友們', '對', '板務建', '的', '議', '和', '抱怨', '會', '令人', '感到', '惡意', '及', '不', '舒服', '那麼', '板主們', '對', '板務', '的', '發', '言及', '處置', '不', '也', '同樣', '令人', '感到', '惡意', '及', '不', '舒服', '如果', '板友們', '的', '發言要', '被', '水桶', '那麼', '板主們', '的', '行為', '不是', '更應', '水桶', '板主們', '是不是', '也', '應', '考慮', '自我', '處分', '一下', '稱', '讚', '你', '的', '聲', '音', '不', '會', '讓', '你', '進', '步', '批', '評', '你', '的', '聲', '音', '才', '會', '讓', '你', '進', '步', '最新', '的', '留言', '只', '剩', '推文不見', '噓文', '這是', '好事', '良藥', '苦口', '忠言逆耳', '善意', '的', '建言', '請', '不要', '誤認', '為', '惡意', '的', '批評', '也', '不是', '每人', '都', '有', '的', '文筆板', '主是', '新手', '上任', '大家', '都', '能', '體諒', '您', '也', '體諒', '一下', '大家', '加', '加油', '好', '嗎']"
122439,IZONE,"['傻瓜', '們', '的', '牢獄', '生活', '叡', '娜', '作者', '靜然', '看板', '標題', '傻瓜', '們', '的', '牢獄', '生活', '叡', '娜', '時間', '傻瓜', '們', '的', '牢獄', '生活', '叡', '娜', '日期', '開始', '時間', '臺', '灣時間', '直播', '網址', '需', '跨區', '韓飯', '台站']"
122440,IZONE,"['影音', '海允', '作者', '凱凱', '看板', '標題', '影音', '海允', '時間', '概念', '照海', '允']"
122441,IZONE,"['影音', '我', '的', '小電視', '中字', '作者', '看板', '標題', '影音', '我', '的', '小電視', '中字', '時間', '我', '的', '小電視', '中字', '女漢子', '字幕', '組', '整集', '幾乎', '看不到', '主人家', '的', '小女', '兒']"
122442,IZONE,"['社群', '更新', '鍍', '我', '作者', '雅看', '板', '標題', '社群', '更新', '鍍', '我', '時間', '鍍', '我', '各位', '韓國', '的', '天氣', '是', '怎麼樣', '呢', '這裡', '偶爾會', '下雨', '好', '想', '大家', '哦', '我', '吃', '得', '很', '好', '也', '睡', '得', '很', '好', '大家', '別', '擔心', '啾', '啾', '掰掰', '翻譯', '雅官', '咖']"
122443,IZONE,"['閒聊', '新', '曺', '柔理', '測驗', '難', '易度', '地獄', '級', '作者', '金珉周', '邱挖', '看板', '標題', '閒聊', '新', '曺', '柔理', '測驗', '難', '易度', '地獄', '級', '時間', '原文', '背景', '知識', '為', '了', '不', '知道', '什麼', '是', '曺', '柔理', '測驗', '的', '粉絲們', '的', '說', '明連', '結簡', '而言', '之', '當作', '是', '分辨', '曺', '柔理', '崔', '叡', '娜', '金', '采源', '的', '測驗', '就', '簡單', '了', '那麼', '新', '的', '問題', '以下', '照片', '有', '幾個', '曺', '柔理', '正解', '全部都是', '崔叡', '娜', '做', '為', '參考', '我', '原', '的', '追星', '朋友', '中', '的', '粉絲', '一個', '都', '沒答', '對']"
122444,IZONE,"['影音', '今夜', '咲良樹下', '廣播', '中字', '作者', '看板', '標題', '影音', '今夜', '咲良樹下', '廣播', '中字', '時間', '今夜', '咲良樹下', '廣播', '中字宮脇咲', '良', '櫻', '綻', '字幕', '組']"
122445,IZONE,"['影音', '傻瓜', '們', '的', '牢獄', '生活', '中字', '作者', '看板', '標題', '影音', '傻瓜', '們', '的', '牢獄', '生活', '中字', '時間', '傻瓜', '們', '的', '牢獄', '生活', '中字鳳凰', '天使', '韓劇社', '官方', '帳號', '女漢子', '字幕', '組', '幻想', '樂園', '綜藝', '字幕', '組']"
122446,IZONE,"['閒聊', '中西', '七海', '美波惠里', '作者', '世界', '美波', '看板', '標題', '閒聊', '中西', '七海', '美波惠里', '時間', '第二天', '的', '喵', '喔', '訪問', '邀請', '到', '是', '的', '四人', '代表', '浅井', '七海千葉', '恵', '里', '中西', '智代梨', '佐藤', '美波', '有', '請', '她', '們', '聊時', '的', '事情', '分享', '日', '韓化妝', '髮', '型', '的', '差異', '跟', '介紹', '各自', '的', '化妝包', '前一天', '美波', '有', '先去', '原宿', '的', '限定', '店當', '好迷', '妹買', '周邊', '美波長', '大', '了', '現', '在', '是', '高中生', '樣', '了', '淚', '進入', '正題', '先貼', '新聞', '內', '有', '照片', '美波', '很', '謎', '的', '把', '蓋', '腿', '的', '毛巾', '披', '在', '肩上', '新聞', '影片', '發表來', '參加', '活動', '的', '感想', '美波幕', '張場館', '好', '大', '啊', '美穗', '握手', '會', '不是', '常來', '嗎', '登場', '自我', '介紹', '討論', '日韓', '髮', '型', '差異', '美波', '介紹', '自己', '的', '化妝', '包化妝', '包是', '喜歡', '的', '動畫', '角色', '的', '週邊', '掛著', '姜醬', '的', '吊飾', '貌似', '是', '休息室', '鄰座', '的', '偶像', '送', '的', '的', '鏡子', '是', '姜醬', '送', '的', '是', '之前', '去', '想', '買', '沒', '買', '的', '沒', '想到', '姜醬', '剛好', '就', '送', '了', '逛場', '內', '商店', '的', '影片', '推', '這支', '中西', '七海惠里', '在', '看', '包包', '美波', '卻', '抱', '著', '一件', '很', '謎', '的', '綠', '出現', '中西', '比', '衣服', '七海美波', '互動', '很', '可愛七海', '好', '仙', '啊', '正', '翻天', '四人', '中西', '推特', '中西', '惠里', '中西', '推特', '中西', '七海', '中西', '推特', '中西', '美波', '中西', '推特四人惠里', '推特四人惠里', '推特四人七海', '推特七海七海', '推特美', '波美', '波美', '波美', '波惠里']"
122447,IZONE,"['分享', '下尾', '近期', '美圖', '作者', '怎麼', '會', '這樣', '看板', '標題', '分享', '下尾', '近期', '美圖', '時間', '醬近', '兩週', '表演', '活動', '不', '多', '主要', '有場', '兩', '握手', '會幕', '張及', '北海道', '幕張', '握手', '會', '感覺', '的', '打扮', '功力', '有', '顯著', '提升', '歡送', '野田', '陽菜', '我', '怎麼', '覺得', '她', '臉蛋', '最美', '跟', '中四國', '兩位', '卒', '業生', '擁抱', '北海道', '全國', '握手', '會', '吃', '得', '很', '過癮', '中間', '有', '兩段', '時間', '可以', '回', '山口', '老家', '從事', '課業', '活動', '吃', '家裡種', '的', '蔬菜', '感覺', '很', '鄉', '下', '有', '開一場', '突擊', '直播', '跟', '愛貓', '上', '繼續當', '托塔', '天王', '與', '媽媽', '及', '外婆', '共度', '母親節', '咦', '我', '好像', '看到', '田埂', '外婆', '的', '腳', '真美', '球鞋', '年輕', '居然', '還', '可以', '上場', '打擊', '在', '宇部', '機場', '附近', '欣賞', '玫瑰', '完美', '動畫', '編輯', '拍', '雜誌', '回顧直', '髮', '變', '捲', '髮', '但', '還是', '一樣', '清純']"
122448,IZONE,"['影音', '中字', '作者', '看板', '標題', '影音', '中字', '時間', '中字會', '唱歌', '的', '老', '妖怪', '無中字', '前田', '幻羽']"
122449,IZONE,"['作者', '醬', '推', '看板', '標題', '時間', '日期', '開始', '時間', '臺', '灣時間', '開始', '時間', '臺', '灣時間', '小', '嶋', '真子', '直播', '網址', '韓飯', '台站', '好言', '發信', '站', '批', '踢踢', '實業坊', '來', '自', '文章', '網址', '編輯', '推', '今天', '還有', '嗎', '推', '沒', '有', '推好', '的', '謝謝', '編輯', '推紅毯', '攝影師', '還特別', '拍員瑛', '的', '腿', '開始', '囉', '推笑', '死', '不是', '就', '會', '被', '遮', '推上', '了', '嗎', '推', '韓飯', '台', '好像', '是', '男團', '就', '會', '被', '蓋', '台', '推是', '男團', '才', '會', '擋', '畫面', '推', '韓飯', '台', '男團', '就', '蓋', '台變', '推會', '被', '韓飯', '台', '笑', '死', '推', '又', '蓋', '竟然', '是', '這', '片段', '還', '打字', '應援', '推', '左下角', '說', '對', '不', '起放棄', '擋', '男團', '了', '所以', '可以', '看', '全場', '了', '有節', '目單', '嗎', '推', '韓飯', '台', '笑', '死', '推', '也', '在', '鍵盤', '應援', '推', '打字', '應援', '真的', '很', '可愛推', '韓飯', '台', '只要', '是', '女團', '都', '愛推', '韓飯', '很', '現實', '的', '肯定', '是', '男生', '開', '的', '推師姐', '哇', '推剛', '到', '看來', '今天', '鏡頭', '也', '是', '無限', '對', '人', '半身', '了', '想', '看隊', '形', '啊', '首耶', '推剛', '剛感覺', '有人', '迷路', '了', '推師', '姐都換', '新造型', '了', '應該', '快', '回歸', '了', '推', '又', '開始', '擋', '了', '來', '聽', '日文', '歌', '真的', '會', '被', '直播', '主笑', '死', '推', '跟', '合體', '推換', '台', '了', '好多', '台', '推', '阿', '不是', '好像', '是', '台', '原本', '用', '的', '被', '了', '現在', '改成', '直播', '這', '三台', '是', '同一', '個', '人', '其他', '成員', '聽', '不', '懂', '推', '也', '在', '應援', '推好', '愛這首', '快', '到', '囉', '哇', '還有', '推', '合作', '舞台', '推來', '了', '組女團', '有', '組', '都', '有', '日本', '成員', '推', '期待', '推', '鬼怪', '推都', '兩年', '了', '鬼怪', '還沒', '退燒', '推會', '被', '韓飯', '台', '笑', '死', '櫻花', '最愛的', '原來', '是', '蓋', '台', '推來', '了', '來', '了', '推來', '了', '推來', '了', '推終', '於', '啊', '推來', '了', '推來', '啦', '啦', '啦', '推日單', '啊啊啊', '啊', '啊', '恩妃', '推', '哈哈哈哈', '哈恩', '妃', '日語', '又', '應援', '推開始', '洗板', '啦', '應援', '好', '大聲', '今天', '應援', '好', '明顯', '推應援', '推歡', '呼', '跟', '應援聲', '都', '好', '大', '一直', '很', '好奇', '鍵盤', '應援', '好像', '都', '快', '了', '一點', '是', '直播', '會卡', '的', '原因', '嗎', '是', '啊', '推', '天空', '之上', '推萬', '粗卡', '推', '大家', '都', '好好看', '啊', '首哇', '再', '一首', '推哇', '推', '四首', '推恩', '妃', '啊啊啊', '啊啊啊', '啊', '倒地', '推兩天', '八首', '跪謝', '爸爸', '推', '前天', '也', '是', '四首', '吧', '沒', '有', '啦', '首推', '輪到', '出道', '曲', '就', '剛好', '九千', '萬', '了', '推哇', '推哇', '啊啊啊', '啊啊啊', '啊啊啊', '啊', '啊', '哇', '推推', '推還', '有', '推', '果然', '親女兒', '推', '好爽', '讚', '讚', '讚', '可惜', '這運鏡', '對', '運鏡', '很', '問號', '真親', '女兒', '待遇', '首半運鏡', '推', '表演', '好多', '首', '啊', '推推', '真親', '女兒', '推', '奈子', '大', '三角', '那段', '的', '運鏡', '推小', '奈子', '後', '來', '才', '被', '找到', '推', '這幾天', '被', '采源', '撩', '到', '太', '好看', '了', '推', '怎麼', '這麼', '多首', '啊', '推', '果然', '女兒', '要', '富養', '是不是', '只', '剩', '謝幕', '才', '會', '出來', '謝幕', '幾點', '推', '等', '結束', '就', '謝幕', '了', '推', '最', '後', '一首', '了', '準備', '謝幕', '推來', '了', '推恩', '妃', '現場', '太', '好看', '了']"
122450,IZONE,"['社群', '更新', '叡', '娜', '作者', '靜然', '看板', '標題', '社群', '更新', '叡', '娜', '時間', '更新', '我們', '鴨子', '叡', '娜', '鴨', '只要', '去', '傻監', '就', '吃', '得', '很', '好玩', '得', '很', '好', '跑', '得', '很', '好', '被', '嚇得', '很', '好笑', '哭開', '心地', '玩', '回來', '也', '會', '感到', '開', '心', '讚', '愛', '心', '驚', '嘆', '今天', '也', '是', '直覺', '天才', '叡', '娜', '勝率', '不會', '下降', '的', '一天', '捂', '嘴', '我們', '叡', '娜', '最棒', '心星', '雙愛心', '這次', '竟然', '這麼', '晚才', '發', '可能', '是', '怕', '爆雷', '欸']"
122451,IZONE,"['社群', '更新', '施賢怡', '人', '作者', '雅看', '板', '標題', '社群', '更新', '施賢怡', '人', '時間', '偷偷', '寫', '信給', '姊姊', '大作', '戰幕', '後', '花絮', '翻譯', '雅官', '咖成員', '微博']"
122452,IZONE,"['影音', '鍍', '我', '作者', '看板', '標題', '影音', '鍍', '我', '時間', '愛心']"
122453,IZONE,"['作者', '可可', '看板', '標題', '時間', '地球', '更新', '地球', '和', '姐姐', '一起', '的', '月', '兩顆', '愛心', '照片', '畫質', '好母', '湯應', '該', '不是', '我', '的', '問題', '吧']"
122454,IZONE,"['閒聊', '曺', '柔理', '正名', '宣導', '作者', '檸檬醬', '觀眾', '反應', '好', '了', '看板', '標題', '閒聊', '曺', '柔理', '正名', '宣導', '時間', '已', '通過', '板主', '審核', '大家', '好', '這裡', '是', '柔理', '小板', '主有', '鑒', '於', '柔理', '的', '名字', '在', '節目', '初期', '就', '已', '向', '家人', '正名', '過又', '官方', '微博', '使用', '的', '中文', '名字', '與', '家人', '正名', '一致', '沒有', '二種', '正名', '導致', '不', '清楚', '應該', '使用', '哪個', '的', '狀況', '但', '柔理', '的', '姓氏', '曺', '較', '為', '特別', '新來', '的', '粉絲', '時常', '容易', '與', '曹', '混用', '或是', '一不小心', '將理', '打成', '里裡', '都', '是', '常有', '的', '情況', '所以', '小板', '主來', '這邊', '再', '宣導', '一次', '柔理', '的', '正名', '方便', '板上', '運作', '及', '尊重', '柔理', '本人', '正確', '名字', '曺', '柔理', '曺', '讀音', '與', '曹', '同音', '錯誤', '示範', '曹柔理', '曹柔里', '曹柔裡', '曹揉理', '趙', '俞利趙宥莉', '曹有莉', '請', '大家', '在', '打', '柔理', '名字', '時', '還請', '多加', '注意', '謝謝觀', '看', '完', '的', '各位']"
122455,IZONE,"['慶生後藤萌咲', '淺井七海', '生日', '搶樓', '炸圖', '作者', '不', '存在', '的', '公關部', '看板', '標題', '慶生後藤萌咲', '淺井七海', '生日', '搶樓', '炸圖', '時間', '嗨', '嗨', '是', '妖小板', '我', '喔', '今天', '是', '我', '的', '日本', '萌', '以及', '努力', '家七海', '的', '生日', '所以', '來慶祝', '一下', '吧', '活動', '分為', '兩', '部分', '第一', '彈搶樓', '炸', '圖歡', '迎板友', '發揮', '創意', '的', '花式', '祝福', '以及', '曬出', '私藏', '的', '美圖', '妖小板', '會', '選出', '三則', '生日', '祝福', '每人', '選萌', '一張', '選七海', '一張', '第二', '彈問', '答時間', '五題', '問答題', '與', '若干', '加碼', '題積', '分制', '計算', '該題', '第一名', '分', '第二名', '分', '第三名', '分總積', '分', '第一名', '第二名', '第三名', '不過', '今天', '晚上', '有點', '忙活', '動時間', '目前', '無法', '確定', '開始', '前', '一小', '時會文', '預告', '希望', '大家', '踴躍參加', '喔', '以上', '是', '妖小板']"
122456,IZONE,"['閒聊置', '底', '閒聊文', '作者', '書', '唸', '累時', '就算', '數學', '吧', '看板', '標題', '閒聊置', '底', '閒聊', '文時間', '們', '大家', '好久', '不見', '我', '是員瑛', '小板', '主辣雞', '此時', '此刻', '大家', '一定', '都', '很', '期待', '在', '新莊', '體育館', '舉辦', '的', '吧', '在', '期待', '又', '緊張', '的', '等待', '中間', '不妨', '努力', '地練習', '應援然', '後', '把', '歌', '聽', '得', '滾瓜爛', '熟', '的', '喔', '讓', '我們', '一起', '創造', '一個', '難', '忘', '的', '夜晚', '吧', '那麼', '以上', '就是', '員瑛', '小板', '主辣雞', '的', '本', '週閒', '聊文', '引言', '囉', '大家', '後', '會', '有', '期安妞', '舞台', '緩緩', '下降']"
122457,IZONE,"['社群', '更新', '彩演', '作者', '靜然', '看板', '標題', '社群', '更新', '彩演', '時間', '更新', '現在', '在', '做', '什麼', '壞', '笑', '忘', '記想', '著', '我', '在', '睡覺', '吧', '眼睛', '今天', '一天', '也', '要', '加油', '總是', '站', '在', '你', '這邊', '的', '知道', '嗎', '愛心', '環繞', '想', '說', '這句', '話', '所以', '聯絡', '了', '愛心', '驚嘆', '這裡', '的', '風', '真的', '非常', '大', '那裡現', '在', '很熱', '吧', '笑', '哭', '再', '見', '雙愛心', '週一病', '克服', '週一', '妖', '精彩', '演月曜病', '克服', '月', '曜', '妖精', '李彩演', '影片', '更新', '去年', '也', '收到', '成人', '日', '的', '祝賀', '今年', '在', '正式', '迎接', '成人', '日', '收到', '的', '祝賀', '真的', '很', '開心', '玫瑰', '彩演', '彩演']"
