id,category,words
1203,Soft_Job,徵才無限拓展科技徵前端工程師作者習慣壞習慣看板標題徵才無限拓展科技徵前端工程師時間公司名稱統編中華民國以外註冊可免填無限拓展科技有限公司公司地址填寫詳細至號台北市中山區南京東路一段號職缺前端工程師職缺能力經歷要求工作內容跟相關技術人員溝通需求功能與設計師合作負責網站前端的功能開發與後端工程師一同串接開發網頁前端互動功能優化體驗和回應速度提升易用性並保持良好相容性與擴充性撰寫相關與自動化測試增進產品穩定性與品質撰寫開發維護過程所需的技術文件基本需求年以上相關經驗良好的英文能力可以撰寫及閱讀英文技術文件和國外團隊開會具備前端需求規劃與設計的能力並適時導入新技術具備良好的程式設計習慣能撰寫模組化程式以提升系統穩定度與擴展性熟悉熟悉標準和相容性編寫符合標準相容多種瀏覽器的程式碼熟悉版本控制的工具熟悉與自動化測試加分項目有線上作品網頁參與過開源專案有開發過人才媒合評分評論類型的網站有大型網站開發經驗有帶領團隊的經驗熟悉員工是否需自備工具是否否工作待遇年薪萬另有專案獎金薪資保證最低年薪必填項目個月年終獎金計算方式全薪計算工時每日工作時間上班下班午休每周工作時間加班費制度比照勞基法工作福利彈性工時上班時間彈性並可依情況申請在家工作優於勞基法進公司滿半年有天特休與國外團隊交流有機會到溫哥華與開發團隊以外的成員交流不強迫看個人意願公司分紅與獎金專案獎金公司介紹公司簡介與願景是一個快速成長的全球教育公司透過提供卓越的商業及金融培訓實現影響十億人的願景透過增強財務信心改變全球數百萬人的個人生涯及其職涯在過去的日子裡品牌已經大幅成長到了頻道超過個訂閱數粉絲頁超過粉絲超過個人追蹤為了支援我們高能見度的社交媒體形象以及我們像大家庭一樣的線上社群我們很驕傲我們有世界級最前沿的團隊能夠對自己的工作完全掌控並且自豪於持續的學習加入我們的團隊成為公司的一員你將會協助全球四千萬位每月活躍學員發展高收入的技巧釋放真正的財務信心並且掌握他們的財務命運如果你熱衷於建構改變全球的技術而且想要把你的好奇心更進一步提高到如何打造一個超過百萬人都會使用的產品我們正在找前端全端工程師加入我們成為公司的第一支海外研發團隊我們相信透過創新與創業家精神我們將會在全球每個城市留下有意義並且持久的影響你可以透過在演講的影片來了解他是如何帶給人們不同的思維這個網址裡的影片能讓你更了解我們團隊的目標另外這裡還有五部影片可以讓你更了解我們的公司文化我們的標語我們需要的人格特質一熱忱與創造力你真的熱愛程式設計你高度重視開發品質你喜歡學習與分享新技術比起墨守成規我們更在乎研究精神勇於嘗試不只熱愛你的工作更想要做些偉大不一樣的事情解決問題有獨立解決問題的能力樂於研究不排斥接觸陌生領域對新技術有熱情並且具有良好的學習能力主動積極地將想法實現而且樂於與其他同仁共享研究成果二態度年資你的態度是否可以被訓練你對我們做的東西是否有信念你是否樂意去做我們想做的東西比起工作年資我們更在乎你的積極主動與學習熱忱擁有彈性喜歡新創團隊變動快速以及肩負重任的參與感追求極致習慣自我激勵的人並且細心真心認真想把事情做好而不只是做完自我成長擁有自我成長的渴望喜愛接觸新技術並學習持續想要為自己成長更多而不是為了公司三團隊合作最後很重要的一點你是否願意對有困難的夥伴伸出援手比起個人英雄我們更在乎你是否能夠融入團隊開放的心具備良好溝通能力以及團隊合作精神知道討論與溝通在專案執行過程中的重要性融入文化喜愛新創開放自由的工作文化具同理心積極主動相互合作責任感強並將之付諸實行的執行力和決心公司特色國際化開發團隊以外的成員與客戶散佈於全球各地彈性化敏捷式開發流程團隊由下向上自主管理開放性組織扁平化工作文化自由開放歡迎任何讓彼此進步的想法人資或徵才聯絡方式請寄信到並說明是在板看到的謝謝
1204,Soft_Job,討論軟體工程師的優勢作者看板標題討論軟體工程師的優勢時間各位好小弟私校資工畢業兩年多目前有兩份工作經歷第一份工作運氣不好在新北的小型軟體公司做了幾個月認為薪水太少閃人了第二份換到現在的工作快滿一年了在台北市薪水過試用期之後調到第一份工作薪水平常工作也不加班自認這個薪水還可以接受直到前陣子不小心得知公司的業務起薪雖然不確定是不是只有我們公司是這樣的狀況去看了自己現在的公司在開同職務的缺薪資天花板確實是低了點心中難免覺得小阿雜一直在思考軟體工程師的優勢到底是什麼除了出社會第一份工作薪資比別人高以及找工作相對容易以外以我目前的經歷實在想不出還有什麼優勢還望各位百萬大大替我這個迷途羔羊解惑解惑
1205,Soft_Job,討論軟體工程師的優勢作者重出江湖看板標題討論軟體工程師的優勢時間我覺得是你搞錯重點了重點不是軟體工程師的優勢到底是什麼而是你本身的優勢到底是什麼你很常自我進修學習新技術你很常參加研討會你很會推銷自己如果都沒有的話答案就呼之欲出了吧我也是私校畢業工作五年多我的年薪應該快要你的三倍左右你說我一定是超強神人其實並沒有我第一份薪水大概只多你五千技術算一般頂多就是寫出來的比別人有品質多了但我提到的那三點有些並不一定有一直持續但至少我都有做過尤其是面試時我都能跟面試官侃侃而談當然我得承認有部份還是有強運的成份在但說真的如果你根本沒表現讓人家有機會看到你你的運氣也派不上用場所以這不是軟體工程師的問題就算是業務一樣有人可以做到年薪破百萬運氣當然是必須但如果沒有特別的優勢我想你也不可能從眾多人中脫穎而出吧所以你的優勢又在哪裡呢引述之銘言各位好小弟私校資工畢業兩年多目前有兩份工作經歷第一份工作運氣不好在新北的小型軟體公司做了幾個月認為薪水太少閃人了第二份換到現在的工作在台北市第一份工作薪水平常工作也不加班自認這個薪水還可以接受直到前陣子不小心得知公司的業務起薪雖然不確定是不是只有我們公司是這樣的狀況去看了公司的的缺薪資天花板確實是低了點心中難免覺得小阿雜一直在思考軟體工程師的優勢到底是什麼除了出社會第一份工作薪資比別人高以及找工作相對容易以外以我目前的經歷實在想不出還有什麼優勢還望各位百萬大大替我這個迷途羔羊解惑解惑發信站批踢踢實業坊來自文章網址推厲害推推啊實在話推實話要持續進步成為優秀的那一群當你足夠優秀薪水自然就會起來了推上一篇作者還在地板就在抱怨天花板比人低我也是醉了推實話推沒錯他的心態就是想當公務員吃大鍋飯推推推推還在地板抱怨天花板真的很有事推推推推推推坐在地上抱怨天花板低推感謝各位大大鞭策小弟的所說的天花板並不是在說軟工的天花板是感覺到了目前公司的天花板推那就換公司啊嫌公司薪水低又不跳問號推不敢出去闖就不要嫌薪水低阿推推推推推銷自己推推推推推推推推推推推推拎咧沖蝦米碗糕推被推文笑死
1206,Soft_Job,機會比較作者小馬是六哈哈看板標題機會比較時間想請問專業的鄉民們身為有家庭跟房貸的爸媽們會選擇哪一個機會呢連宇股份工程師刷卡機應用程式薪資年終固定個月調薪可能比較不容易通勤機車分鐘工時彈性上下班小時福利有員工餐廳可繳餐費捷運接駁車停車場免費不用加班特休天事假病假皆為全薪分析上市上櫃公司公司技術較為穩定未來工作內容薪資變動不大公司無加班文化先鋒機械工程師工業相關薪資工作滿一年後年終保證個月前三年表現符合期待每年加薪不低於通勤機車分鐘工時彈性上下班半小時福利平日供午餐若加班供晚餐皆免費停車場免費分析公司規模較小軟體部門為新創公司文化可以碰到較新技術與想法工業系統有前景未來變化較大也較有潛力也可能不穩定
1207,Soft_Job,請益好奇外掛想加入資工家庭作者作弊型玩家看板標題請益好奇外掛想加入資工家庭時間順勢分享一下自己的遊戲心得我去年主要在玩的是手機遊戲碧藍航線但日子久了就想找點刺激的來玩但是想修改沒有一點了解是很浪費時間的所以必須先知道這款遊戲是怎麼運作的開發語言環境架構之類的東西盡可能的去挖掘畢竟遊戲在客戶端執行想辦法拆開來看調查了一下近代許多手機遊戲都有的影子順勢發現這類反編譯工具看了看卻沒找到遊戲邏輯或裝備數據之類的又發現的大概是不能熱更新的所以猜測有用到其他框架來做遊戲邏輯剛好包裡面有用到的東西就繼續朝這個方向下去挖掘當然也會需要一些基本工具例如剛好某個包裡面有整個遊戲的邏輯與數據而且沒有加密可以直接反編譯成之後就開始瘋狂亂改包回手機運行像是修改裝備的攻擊力之類的都算小兒科初期沒有分寸改的誇張了被封了幾個號之後就在危險的邊緣瘋狂試探也過了一段歡樂的時光可惜某天更新之後開始加密了第一層是對檔做加鹽剛好裡面有提供想對應的方法來解第二層是對加密這個就麻煩了點為了找到解密點還要用到去看但是找到解密方法了但卻又被加密無法直接看到反編譯的程式碼後來是用真機運行然後下中斷點的方式看到該段加解密的程式接下來就照著裡面邏輯用自己熟係的語言實做整個改包的流程也變得相當繁瑣後來就比較不愛改包了開始發展測試用的私服為了了解遊戲內訊息的傳遞找到他們用的是搭配整理出正式服的格式再用自己會的語言開發總結過程是滿有趣的搜集線索大膽假設自己的想法小心求證開心的看著自己開發出來的工具能夠運作順便學習到一些平常不會用到的技能也會認識一些志同道合的朋友大概是這樣
1208,Soft_Job,請益交易方面的知識作者脫俗仙子談無慾看板標題請益交易方面的知識時間最近要開始搞了不過對於交易這塊不知道要怎樣去寫進入帳錢匯進來可能有兩處的的不同要更新資訊兩個要一起成功只要一個失敗就是得但有張可能會經常被其他支程式住需要頻繁的不知道關於這方面大家都是怎樣學的是書上建議怎樣做就照著做了嗎還是看前人的這樣用就用了
1209,Soft_Job,請益台積電銀行業其他作者安久兒看板標題請益台積電銀行業其他時間大家好小妹最近在找工作陸陸續續面了幾間公司以後有機會再上來板上回饋給大家有興趣的也可以問我啦目前拿到的包含口頭玉山銀行資訊部門試用期半年小於台積電的偶爾加班富邦人壽科技研發尚未談到準時上下班台積電廠應該就那個價格工時約主管說另有面試測試尚未參加二面國泰尚未參加二面松果購物無下文不知道大家對這三間公司的想法如何呢另外也想知道還有哪些不錯的科技公司可以投看看呢希望找到可以增進程式能力又不介意我很白紙的公司謝謝大家
1210,Soft_Job,請益好奇外掛想加入資工家庭作者測試看板標題請益好奇外掛想加入資工家庭時間簡單也分享一下一路走來的心得大概從大一開始接觸後就想說來練練手剛好當時跟著大家一起玩當時蠻有名的大概用了一年內的時間學會等知識然後趁勢邊玩遊戲邊學習以及開發了不少相關的程式例如當初都是用平台在玩他們有不少阻擋開圖的系統與反作弊的方案最後甚至通過的機制去偵測各種作弊不過通通都在熱情努力鑽研之下一一解掉當時甚至因為破解而認識了一些同好參加了一些聚會等等一切就從那時候開始一路走來憑著經驗的累積不停地嘗試所有想玩的遊戲例如之前火紅的天堂從一開始到現在最大的轉變就是的比較多了不過並不影響之前所學的各種相關技術一切原理都一樣拿最近黑的一款台款手機遊戲來說好了底層就是寫的通常他們最大的保護通常是之類的方案再搭配個破解方式也很簡單想辦法把拉到一些有名的工具如之類的去分析搭配把一些關鍵地方的該怎麼用的語法去都考慮好最後再寫一個打的搭配幫忙把過的替換掉這些步驟跟流程其實都是都跟以前上的遊戲沒太大差別只是換到手機上而已而且手機上已經有不少方便的工具例如不過我想說的是這些技能其實對實際上的工作都沒有太大幫助頂多能當一個能支持你對程式繼續保持一點熱情的理由與興趣以及多一些思考問題的切入點這技能幾乎是完全無法賺錢的我自己是有賺過大概半年內賺了約寫了一個外掛不停收月費不過那是極少數要賺錢還是靠本業好好發揮才是王道你或許會羨慕部分已經掌握這些技術的同儕但是這些說實在並沒有很難你只是缺一個門路或者切入點不過這種東西通常台灣比較少公開交流對岸就比較不同所以你常會發現對岸怎麼常常在破解東破解西的還一堆技術文章引述作弊型玩家之銘言順勢分享一下自己的遊戲心得我去年主要在玩的是手機遊戲碧藍航線但日子久了就想找點刺激的來玩但是想修改沒有一點了解是很浪費時間的所以必須先知道這款遊戲是怎麼運作的開發語言環境架構之類的東西盡可能的去挖掘畢竟遊戲在客戶端執行想辦法拆開來看調查了一下近代許多手機遊戲都有的影子順勢發現這類反編譯工具看了看卻沒找到遊戲邏輯或裝備數據之類的又發現的大概是不能熱更新的所以猜測有用到其他框架來做遊戲邏輯剛好包裡面有用到的東西就繼續朝這個方向下去挖掘當然也會需要一些基本工具例如剛好某個包裡面有整個遊戲的邏輯與數據而且沒有加密可以直接反編譯成之後就開始瘋狂亂改包回手機運行像是修改裝備的攻擊力之類的都算小兒科初期沒有分寸改的誇張了被封了幾個號之後就在危險的邊緣瘋狂試探也過了一段歡樂的時光可惜某天更新之後開始加密了第一層是對檔做加鹽剛好裡面有提供想對應的方法來解第二層是對加密這個就麻煩了點為了找到解密點還要用到去看但是找到解密方法了但卻又被加密無法直接看到反編譯的程式碼後來是用真機運行然後下中斷點的方式看到該段加解密的程式接下來就照著裡面邏輯用自己熟係的語言實做整個改包的流程也變得相當繁瑣後來就比較不愛改包了開始發展測試用的私服為了了解遊戲內訊息的傳遞找到他們用的是搭配整理出正式服的格式再用自己會的語言開發總結過程是滿有趣的搜集線索大膽假設自己的想法小心求證開心的看著自己開發出來的工具能夠運作順便學習到一些平常不會用到的技能也會認識一些志同道合的朋友大概是這樣發信站批踢踢實業坊來自文章網址推推強者麥子大推推推大大真的專業餒你們兩個是不是在一起了推臺灣相關真的少我之前是從國外論壇認識到對岸的黑客才開始開門查水表推強推一個推我遇到台灣對這塊略知皮毛的一些人都不太願意分享部分人他們會想要保有他們優勢一個大原因是他們也是這樣自己埋頭苦幹過來的所以頂多指點你一個方向然後剩下的要你也苦一遍再學到藏私的性質高於其他領域因為懂得人實在太少了所以比較容易藏私編輯是黃四郎嗎推之前認識一個大神曾經遠端看過他用找基址修改跑跑卡丁車的氮氣然後達到不斷連噴的功能看得目瞪口呆推高手也是自己摸出來的沒什麼立場要人推遇到高手還滿願意分享的我說的是一些略知皮毛的才不分享我遇到的情況不是給指點方向有給的話我覺得就算分享可能那些略知皮毛的要是分享可能就是分享他們所知的以上了但是高手分享出來的可能是自己所知的所以索性拿這出來造福大家一下順便賺取一點這比較接近現實面當然自己摸出來的確實沒什麼立場要無私但是相信我台灣這領域的藏私成份遠高於其他領域編輯碰過五速嘴神人分享他的經歷可是那不是你的就算聽過也不會影響你只有哇靠這樣的結論市場小還會有法律糾紛不能養大多數的人往底層走是硬體設計物理數學都要往上走是軟體系統解決各種問題推感謝分享話說半年也是賺了一筆推好久不見啊你怎麼在這裡推推大神推遊戲對了賺比較快之前我每月幾十萬賺現在都禁交易沒搞頭出來打工了推推推推推技術推是沒有說一定要無私分享啦我只是要說有比較不願意分享的的情況一部分人
1211,Soft_Job,討論軟體工程師的優勢作者生物資訊看板標題討論軟體工程師的優勢時間引述之銘言各位好小弟私校資工畢業兩年多目前有兩份工作經歷第一份工作運氣不好在新北的小型軟體公司做了幾個月認為薪水太少閃人了第二份換到現在的工作快滿一年了在台北市薪水過試用期之後調到第一份工作薪水平常工作也不加班自認這個薪水還可以接受直到前陣子不小心得知公司的業務起薪雖然不確定是不是只有我們公司是這樣的狀況去看了自己現在的公司在開同職務的缺薪資天花板確實是低了點心中難免覺得小阿雜一直在思考軟體工程師的優勢到底是什麼除了出社會第一份工作薪資比別人高以及找工作相對容易以外以我目前的經歷實在想不出還有什麼優勢還望各位百萬大大替我這個迷途羔羊解惑解惑拿到高薪的歲數比人家短剛畢業時月薪才五萬多歲前底薪就破萬了歲前底薪稅後萬我爸是超大型工程美商幾歲爬到經理薪水也才萬看著我的薪水天天吐槽我英文不好還能拿這種薪資另一個朋友底薪十八萬在台灣除了醫生牙醫之外軟體工程師是有機會拿高薪的了
1212,Soft_Job,請益台大資工資管選擇作者我可以啦看板標題請益台大資工資管選擇時間唸哪個其實差距不大重點還是在畢業後持續學習的能力基本上能唸到台大這方面的能力多少都會有我自己大學念資管竹科走一遭很多學長姊學弟妹在甚至往矽谷去走一遭也會發現很多學長姊學弟妹工作久了你會發現大學研究所學的東西大概只有工作會碰到的以下只是那是基礎也不能說不重要但真的會影響你多少工作上的差異真的很有限不需要去糾結這個反而先想想怎麼上比較實在點另外就競爭人數錄取比例考科等方面來看某種程度資管比資工還要不好考也要考慮
1213,part-time,一般新創共同工作空間營運專員作者看板標題一般新創共同工作空間營運專員時間本人同意並願意遵守現行法律本站使用者條款本站各級規定本板所有規範本人願意為本文內容負責並保証本文內容皆詳盡屬實若違反相關規範願受處分提醒上方二行文字不得刪除或變更誤刪者應至本板使用規範第條或複製範本為必填項目缺項應保留空項目名稱灰色文字得刪除之各項均不得為面議本文僅授權發表於實業坊未經同意不得轉載至其它網站本人保留一切訴訟權工作期間不得連續工作逾日每週延時工作不得超過小時應依法提供例假與補休外包承攬制之工作僅於工作日期欄位填寫最遲交件日期工作日期六月中起明確起訖日期長期者應加註起始日期承攬制填交件日期排班方式周一至周五每週或每月工作日得以休息日表示每日工作時間明確起訖時間多班制需載明各班別起訖時間每日休息時間連續工作每小時應有分鐘休息時間留空視為依法規定休息有無計薪供餐應分項填寫留空視為皆有工作待遇法定最低工資為每小時新台幣元日薪按件計酬換算時薪不得低於前開標準總時數未滿小時之工資應以小時計算之星期六日不等於國定假日外包承攬制之工作僅填寫平常日工資與工資發放日二項平常日工資時薪應為時薪或日薪不得為月薪計件制者應註明常人平均每件所需工時國定假日工資應為上開約定之倍以上並補休留空視為依法規定延長工時工資前小時應至少上開約定之倍後小時為倍留空視為依法規定勞健保勞退依法規定投保提撥非承攬制之工作不得刪除或變更此項工資發放日每月號前明確工資發放日不得僅為每週發放每月發放留空視為工作後現領工作內容工作地點應填寫完整地址至戶政最小單位不得為相對位置僅外包承攬制得留空勞務內容應確實填寫不得含糊工作地點新北市三重區重新路一段號工作場所之完整地址得與單位登記地址不同勞務內容空間維護客戶接待行銷活動應詳實填寫不得為主管交辦事項或其同義詞事業登記資料應填單位登記之完整名稱完整地址不得為簡稱相對位置單位名稱應填全名優雅客有限公司單位地址應填完整地址新北市三重區重新路一段號聯絡資訊正確姓氏稱謂範例如下張三張先生張小姐張老師張教授張醫師張律師張經理聯絡人不得為假名聯絡方式不得僅有通訊軟體或社群網站之帳號聯絡人姓氏稱謂謝先生姓氏與稱謂不得以代號假名表示聯絡方式履歷請寄僅得為站內信電子郵件市內電話行動電話之其中一項以上是否回覆報名者只回錄取者應填必回只回錄取者不回之其中一項其他資訊非特殊事由不得限定工作能力以外之徵才條件受訓期間有勞務行為者應正常給薪需求人數人應填明確人數或一定人數範圍通知方式電話面試時間六月份受訓時間六月份截止時間徵到為止強烈建議雇主在徵到人後修改標題註明已徵得或其同義詞體諒勞工心情
1214,part-time,新北一般急徵陪考人員作者看板標題新北一般急徵陪考人員時間本人同意並願意遵守現行法律本站使用者條款本站各級規定本板所有規範本人願意為本文內容負責並保証本文內容皆詳盡屬實若違反相關規範願受處分提醒上方二行文字不得刪除或變更誤刪者應至本板使用規範第條或複製範本為必填項目缺項應保留空項目名稱灰色文字得刪除之各項均不得為面議本文僅授權發表於實業坊未經同意不得轉載至其它網站本人保留一切訴訟權工作期間不得連續工作逾日每週延時工作不得超過小時應依法提供例假與補休外包承攬制之工作僅於工作日期欄位填寫最遲交件日期工作日期年月日星期六明確起訖日期長期者應加註起始日期承攬制填交件日期排班方式不須排班每週或每月工作日得以休息日表示每日工作時間早上至共小時明確起訖時間多班制需載明各班別起訖時間每日休息時間每小時可休息分鐘可自行安排連續工作每小時應有分鐘休息時間留空視為依法規定休息有無計薪供餐有計薪有供餐應分項填寫留空視為皆有工作待遇法定最低工資為每小時新台幣元日薪按件計酬換算時薪不得低於前開標準總時數未滿小時之工資應以小時計算之星期六日不等於國定假日外包承攬制之工作僅填寫平常日工資與工資發放日二項平常日工資小時元小時共元整應為時薪或日薪不得為月薪計件制者應註明常人平均每件所需工時國定假日工資應為上開約定之倍以上並補休留空視為依法規定延長工時工資前小時應至少上開約定之倍後小時為倍留空視為依法規定勞健保勞退非承攬制之工作應填依法規定工資發放日工作當日於工作結束領取現金明確工資發放日不得僅為每週發放每月發放留空視為工作後現領工作內容具體來說陪考要的是耐心愛心細心者佳左右集合說明工作事項在考場附近協助看顧物品隻狗可離開考場東西顧好就好考試結束歸還物品並領取酬勞解散工作地點應填寫完整地址至戶政最小單位不得為相對位置僅外包承攬制得留空工作地點為私人住宅者得僅填縣市名與鄉鎮市區名勞務內容應確實填寫不得含糊工作地點私立天主教恆毅高級中學捷運新莊站附近地址新北市新莊區中正路號工作場所之完整地址得與單位登記地址不同勞務內容同工作內容應詳實填寫不得為主管交辦事項或其同義詞事業登記資料應填單位登記之完整名稱完整地址不得為簡稱相對位置單位名稱個人應填全名單位地址應填完整地址聯絡資訊正確姓氏稱謂範例如下張三張先生張小姐張老師張教授張醫師張律師張經理聯絡人不得為假名聯絡方式不得僅有通訊軟體或社群網站之帳號聯絡人姓氏稱謂呂先生姓氏與稱謂不得以代號假名表示聯絡方式請以不要以站內信聯絡將您的姓名聯絡方式與簡單自我介紹或工作經驗寄至如果符合條件會與您聯絡僅得為站內信電子郵件市內電話行動電話之其中一項以上是否回覆報名者應填必回只回錄取者不回之其中一項其他資訊非特殊事由不得限定工作能力以外之徵才條件受訓期間有勞務行為者應正常給薪需求人數人應填明確人數或一定人數範圍通知方式面試時間不須面試受訓時間不須受訓截止時間徵到為止強烈建議雇主在徵到人後修改標題註明已徵得或其同義詞體諒勞工心情
1215,part-time,誠徵長期救生員作者看板標題誠徵長期救生員時間誠徵長期救生員工作性質兼職工讀工作內容救生員上班地點內湖路三段近內湖捷運站上班時段年週一公休工作待遇時薪元休息半小時不給薪但有時可能會有飲料休假與排班排班排休兼職人員依勞基法規定每週不得超過小時每月加班不超過小時需求證照及資料體育署救生員證勞工體檢表需求人數名保險福利勞保健保勞退其他補充單純高級社區游泳池設備齊全且泳客單純不需負責清潔部分多為社區住戶或小朋友學習游泳用暑假會開設游泳班也非常歡迎來擔任社區游泳教練聯絡人袁教練蔡小姐
1216,part-time,臺北市調臺師大閱讀測驗徵大一作者看板標題臺北市調臺師大閱讀測驗徵大一時間本人同意並願意遵守現行法律本站使用者條款本站各級規定本板所有規範本人願意為本文內容負責並保証本文內容皆詳盡屬實若違反相關規範願受處分提醒上方二行文字不得刪除或變更誤刪者應至本板使用規範第條或複製範本為必填項目缺項應保留空項目名稱灰色文字得刪除之各項均不得為面議本文僅授權發表於實業坊未經同意不得轉載至其它網站本人保留一切訴訟權實驗問卷座談會訪談舉辦資訊舉辦時間一測驗時段任選一小時時段可選多個以利安排其中個舉辦地點臺北市和平東路一段號臺師大圖書館校區教育學院六樓教教室參與內容徵大一在校生做線上做國語文閱讀測驗一份測驗大約會閱讀篇文章一篇短篇文章回答個選擇題另有小短篇回答單題不需要國文程度很好學測指考統測後標以下的同學優先錄取上學期有參加過可以再參加題目有些不同文章是些有趣的故事像是曼德拉雕版印刷音樂控制你的大腦父母親情勒索議題等等有少數文言文參與報酬一小時新臺幣元事業登記資料單位名稱與科系別臺師大高教深耕計畫學一舍辦公室單位地址臺北市師大路號學生餐廳旁負責人指導教授宋曜廷副校長聯絡資訊聯絡人姓氏稱謂陳先生聯絡方式是否回覆報名者只回錄取者抱歉受試人數眾多恕無法一一回覆其他資訊學測指考統測國文成績後標底標優先錄取你沒看錯國文分數越低越容易錄取頂標已滿請勿報名參加時段可填寫多個詳請填報名表單需求人數人通知方式測驗通知會另寄標題臺師大閱讀測驗錄取通知測驗時段同學報名但未錄取別自己跑來會白跑一趟面試時間無受訓時間測驗當天測驗開始前三分鐘截止時間測驗人數到達人
1217,part-time,台北一般急徵電銷工讀生作者冥帝看板標題台北一般急徵電銷工讀生時間工作日期排班方式每週最少三天每日工作時間共小時也可選下午班每日休息時間休息有無計薪供餐無計薪供餐平常日工資元小時國定假日工資應為上開約定之倍以上並補休留空視為依法規定延長工時工資前小時應至少上開約定之倍後小時為倍留空視為依法規定勞健保勞退有勞保健保也可以幫辦理會扣在薪資裡工資發放日每月日工作地點台北市中山區松江路巷號樓勞務內容兒童雜誌專案進度聯繫追蹤及狀況回報單位名稱遠見天下文化事業群未來親子學習平台單位地址台北市中山區松江路巷號樓聯絡人姓氏稱謂蘇小姐聯絡方式是否回覆報名者只回錄取者如有意願請郵寄簡歷可排班時間及聯絡信箱及電話需求人數通知方式信箱面試時間受訓時間截止時間強烈建議雇主在徵到人後修改標題註明已徵得或其同義詞體諒勞工心情
1218,part-time,台北一般檔期銷售工讀生作者海綿楊看板標題台北一般檔期銷售工讀生時間本人同意並願意遵守現行法律本站使用者條款本站各級規定本板所有規範本人願意為本文內容負責並保証本文內容皆詳盡屬實若違反相關規範願受處分提醒上方二行文字不得刪除或變更誤刪者應至本板使用規範第條或複製範本為必填項目缺項應保留空項目名稱灰色文字得刪除之各項均不得為面議本文僅授權發表於實業坊未經同意不得轉載至其它網站本人保留一切訴訟權工作期間不得連續工作逾日每週延時工作不得超過小時應依法提供例假與補休外包承攬制之工作僅於工作日期欄位填寫最遲交件日期工作日期排班方式協調每日工作時間周一到周四周日早班晚班周五周六早班晚班每日休息時間依法規休息有無計薪供餐無計薪無供餐工作待遇法定最低工資為每小時新台幣元日薪按件計酬換算時薪不得低於前開標準總時數未滿小時之工資應以小時計算之星期六日不等於國定假日外包承攬制之工作僅填寫平常日工資與工資發放日二項平常日工資日薪國定假日工資依法規延長工時工資依法規勞健保勞退保勞保工資發放日隔月號匯款工作內容工作地點應填寫完整地址至戶政最小單位不得為相對位置僅外包承攬制得留空勞務內容應確實填寫不得含糊工作地點三創生活園區台北市中正區市民大道三段號勞務內容產品試用試吃銷售環境整潔庫存管理陳列調整機結帳事業登記資料應填單位登記之完整名稱完整地址不得為簡稱相對位置單位名稱光翔國際有限公司單位地址台北市信義區基隆路一段號樓之五聯絡資訊正確姓氏稱謂範例如下張三張先生張小姐張老師張教授張醫師張律師張經理聯絡人不得為假名聯絡方式不得僅有通訊軟體或社群網站之帳號聯絡人姓氏稱謂陳小姐聯絡方式是否回覆報名者只回錄取者其他資訊非特殊事由不得限定工作能力以外之徵才條件受訓期間有勞務行為者應正常給薪需求人數人強烈建議雇主在徵到人後修改標題註明已徵得或其同義詞體諒勞工心情
